platform,video_id,thread_index,comment_id,parent_id,is_reply,author,author_channel_id,author_channel_url,text,likes,published_at,updated_at,total_reply_count
YouTube,BIh3FhgM49E,31,UgxuJi1zPcPXBA1gaad4AaABAg.A_QE0InKK8fA_QQZ66pk-i,UgxuJi1zPcPXBA1gaad4AaABAg,True,@UndeadDarksimi,UCRs1H6itwsFIDiX7nm6y6YQ,http://www.youtube.com/@UndeadDarksimi,Why can't you use her anymore?,0,2026-08-12T19:29:37Z,2026-08-12T19:29:37Z,
YouTube,BIh3FhgM49E,31,UgxuJi1zPcPXBA1gaad4AaABAg.A_QE0InKK8fA_QWYG1B-y1,UgxuJi1zPcPXBA1gaad4AaABAg,True,@KHDLSnowy,UCOeehRDkrZknU7VuX0CTiJQ,http://www.youtube.com/@KHDLSnowy,"​@UndeadDarksimiyou can use her, but you won't complete restrictions",1,2026-08-12T20:21:55Z,2026-08-12T20:21:55Z,
YouTube,BIh3FhgM49E,31,UgxuJi1zPcPXBA1gaad4AaABAg.A_QE0InKK8fA_RXaQq2h82,UgxuJi1zPcPXBA1gaad4AaABAg,True,@kristigupta5090,UC7lw1UzeuFnhiJHLMqsyjRg,http://www.youtube.com/@kristigupta5090,@DBPreacherTacticus What team did u use to reach stage 18?,0,2026-08-13T05:50:20Z,2026-08-13T05:50:20Z,
YouTube,BIh3FhgM49E,31,UgxuJi1zPcPXBA1gaad4AaABAg.A_QE0InKK8fA_Sa9k5AC8d,UgxuJi1zPcPXBA1gaad4AaABAg,True,@knife0party,UCsOnU8ACdOJrAmOCzS-84pA,http://www.youtube.com/@knife0party,"​@DBPreacherTacticus fair enough, she's definitely still the goat in onslaught though",0,2026-08-13T15:40:45Z,2026-08-13T15:40:45Z,
YouTube,BIh3FhgM49E,32,Ugx3ktU5LzvIr_oyL414AaABAg,,False,@matthewgarrill9603,UC2JOqCa56kQagHX8eCPCpCA,http://www.youtube.com/@matthewgarrill9603,"my 2nd f2p account has dreir  as my lead champion
he is like most of your top ten a complete hero
no buffs needed",0,2026-08-12T17:38:43Z,2026-08-12T17:38:43Z,3
YouTube,BIh3FhgM49E,32,Ugx3ktU5LzvIr_oyL414AaABAg.A_QDrs8BzzSA_QGPXuRalm,Ugx3ktU5LzvIr_oyL414AaABAg,True,@DBPreacherTacticus,UCH1LnWpEBQkT8zIYIeKazlw,http://www.youtube.com/@DBPreacherTacticus,Yep one of my favourite characters,1,2026-08-12T18:00:55Z,2026-08-12T18:00:55Z,
YouTube,BIh3FhgM49E,32,Ugx3ktU5LzvIr_oyL414AaABAg.A_QDrs8BzzSA_QYvKaMwgj,Ugx3ktU5LzvIr_oyL414AaABAg,True,@computercrack,UCvuJMWewqilz_nLGn48TqWg,http://www.youtube.com/@computercrack,"I will never understand people that have two or more accounts. The game is already such a grindfest, id have a burnout a long time ago with more then one account",0,2026-08-12T20:42:41Z,2026-08-12T20:42:41Z,
YouTube,BIh3FhgM49E,32,Ugx3ktU5LzvIr_oyL414AaABAg.A_QDrs8BzzSA_R83k-d3M-,Ugx3ktU5LzvIr_oyL414AaABAg,True,@matthewgarrill9603,UC2JOqCa56kQagHX8eCPCpCA,http://www.youtube.com/@matthewgarrill9603,"​@DBPreacherTacticusagreed i love that your back making videos 
funnier than the other guys...",0,2026-08-13T02:07:17Z,2026-08-13T02:07:17Z,
YouTube,BIh3FhgM49E,33,Ugy7L4jzjAh_dhhzdTF4AaABAg,,False,@LosDegens,UC6K8a8OIb_4msM3jpJmopdA,http://www.youtube.com/@LosDegens,Well done!,1,2026-08-12T17:25:33Z,2026-08-12T17:25:33Z,0
YouTube,BIh3FhgM49E,34,UgxsbbwGF67E5rZdTpB4AaABAg,,False,@ДанилоЯнчук,UCEZTJ96thZBteGwX5Zg-zLA,http://www.youtube.com/@%D0%94%D0%B0%D0%BD%D0%B8%D0%BB%D0%BE%D0%AF%D0%BD%D1%87%D1%83%D0%BA,Meanwhile typhus is goated with his relic,0,2026-08-12T17:20:41Z,2026-08-12T17:20:41Z,1
YouTube,BIh3FhgM49E,34,UgxsbbwGF67E5rZdTpB4AaABAg.A_QBno6aPZcA_QDbqSVt38,UgxsbbwGF67E5rZdTpB4AaABAg,True,@DBPreacherTacticus,UCH1LnWpEBQkT8zIYIeKazlw,http://www.youtube.com/@DBPreacherTacticus,It seems he is a popular thought,0,2026-08-12T17:36:31Z,2026-08-12T17:36:31Z,
YouTube,BIh3FhgM49E,35,UgzFCw0Dnk6h4jLCes54AaABAg,,False,@sembogdan5718,UCzRYtPeiCvpfkxuO0JDXGlQ,http://www.youtube.com/@sembogdan5718,"Don't know who's must be removed from list, but I mentioned Abandon with his relic",4,2026-08-12T17:15:45Z,2026-08-12T17:15:45Z,1
YouTube,BIh3FhgM49E,35,UgzFCw0Dnk6h4jLCes54AaABAg.A_QBEjMK00tA_QPY6eSxRf,UgzFCw0Dnk6h4jLCes54AaABAg,True,@DBPreacherTacticus,UCH1LnWpEBQkT8zIYIeKazlw,http://www.youtube.com/@DBPreacherTacticus,Yeah abaddon is good too.  It’s tough isn’t it,1,2026-08-12T19:20:44Z,2026-08-12T19:20:44Z,
YouTube,BIh3FhgM49E,36,UgwiuuFmbcTMs2N2uGp4AaABAg,,False,@Marcoos147,UCkuTDqjokjhQTh939QWTjGw,http://www.youtube.com/@Marcoos147,"I think Lucius is worth a shout for the top. On maps where you can protect a healer with 1-3 tracks in front of them, you can let Lucius’ passive kill the enemy on its own",2,2026-08-12T16:59:45Z,2026-08-12T16:59:45Z,2
YouTube,BIh3FhgM49E,36,UgwiuuFmbcTMs2N2uGp4AaABAg.A_Q9PUQl2lcA_QD_Wei305,UgwiuuFmbcTMs2N2uGp4AaABAg,True,@DBPreacherTacticus,UCH1LnWpEBQkT8zIYIeKazlw,http://www.youtube.com/@DBPreacherTacticus,"That’s a real outfield call, I think he is ok but even at lvl 50, I don’t think he kills as quickly as just having someone like kariyan in your line up",0,2026-08-12T17:36:12Z,2026-08-12T17:36:12Z,
YouTube,BIh3FhgM49E,36,UgwiuuFmbcTMs2N2uGp4AaABAg.A_Q9PUQl2lcA_QG-lAlC0_,UgwiuuFmbcTMs2N2uGp4AaABAg,True,@Marcoos147,UCkuTDqjokjhQTh939QWTjGw,http://www.youtube.com/@Marcoos147,"@DBPreacherTacticusno, Kariyan kills quicker, but once he’s dead he’s not coming back. Lucius always comes back as long as the healer and tank stick around (normally Rotbone & Maladus). I’m talking for higher levels like 17 & 18 where the returnability outweighs a bit more damage",0,2026-08-12T17:57:24Z,2026-08-12T17:57:24Z,
YouTube,BIh3FhgM49E,37,UgyLt274hPUGDX9dKkd4AaABAg,,False,@DPL58,UCBfGx5onrw-GwO4LKsV1JXQ,http://www.youtube.com/@DPL58,"Re'vas, aleph, malrot, kariyan with Nicodemus with relic, snot with relic with aleph. Dreir with relic is almost unkillable. I think I'm doing his mythic but at the moment I'm doing aleph, snot and Mephiston",1,2026-08-12T16:57:59Z,2026-08-12T16:59:08Z,1
YouTube,BIh3FhgM49E,37,UgyLt274hPUGDX9dKkd4AaABAg.A_Q9C_EAh4uA_QGTslPfy5,UgyLt274hPUGDX9dKkd4AaABAg,True,@DBPreacherTacticus,UCH1LnWpEBQkT8zIYIeKazlw,http://www.youtube.com/@DBPreacherTacticus,Nice!,0,2026-08-12T18:01:31Z,2026-08-12T18:01:31Z,
YouTube,BIh3FhgM49E,38,UgyXkSR-1zP6pXo8vAF4AaABAg,,False,@gregtnt7112,UCTuhOqSPzYL_9drEWyp3WxQ,http://www.youtube.com/@gregtnt7112,Great Video 😊,1,2026-08-12T16:48:38Z,2026-08-12T16:48:38Z,0
YouTube,BIh3FhgM49E,39,UgwtgauUtbFLJqOAijd4AaABAg,,False,@ayarzeev8237,UCfGZN7aSrIKt1wGKPwcjNPQ,http://www.youtube.com/@ayarzeev8237,"I have 9/10 at diamond. Time to work on Dreir. Also, I had not thought about how the chalice of Baal works for enemies dying",1,2026-08-12T16:42:25Z,2026-08-12T16:42:25Z,1
YouTube,BIh3FhgM49E,39,UgwtgauUtbFLJqOAijd4AaABAg.A_Q7QWlO36FA_QAn7ayvcx,UgwtgauUtbFLJqOAijd4AaABAg,True,@DBPreacherTacticus,UCH1LnWpEBQkT8zIYIeKazlw,http://www.youtube.com/@DBPreacherTacticus,Dreir is one of my fave characters in the game so I might be a bit biased.,4,2026-08-12T17:11:51Z,2026-08-12T17:11:51Z,
YouTube,BIh3FhgM49E,40,UgxZf3fz0VQ6iTcNIS54AaABAg,,False,@freefalling6960,UCa34PWRiT6fEYlAoOoBt9eQ,http://www.youtube.com/@freefalling6960,Is Baldr not good enough?,1,2026-08-12T16:33:15Z,2026-08-12T16:33:15Z,3
YouTube,BIh3FhgM49E,40,UgxZf3fz0VQ6iTcNIS54AaABAg.A_Q6NNbnB29A_QAbiP6t5o,UgxZf3fz0VQ6iTcNIS54AaABAg,True,@DBPreacherTacticus,UCH1LnWpEBQkT8zIYIeKazlw,http://www.youtube.com/@DBPreacherTacticus,"He’s definitely up there, maybe I should do a top 11-20 😂.  Who would you replace?",2,2026-08-12T17:10:17Z,2026-08-12T17:10:17Z,
YouTube,BIh3FhgM49E,40,UgxZf3fz0VQ6iTcNIS54AaABAg.A_Q6NNbnB29A_QJqwjk-nb,UgxZf3fz0VQ6iTcNIS54AaABAg,True,@freefalling6960,UCa34PWRiT6fEYlAoOoBt9eQ,http://www.youtube.com/@freefalling6960,@DBPreacherTacticus top 20 sounds good. And what about Insicus?,0,2026-08-12T18:31:01Z,2026-08-12T18:31:41Z,
YouTube,BIh3FhgM49E,40,UgxZf3fz0VQ6iTcNIS54AaABAg.A_Q6NNbnB29A_RsR0S3j4-,UgxZf3fz0VQ6iTcNIS54AaABAg,True,@Vanhal11,UCKyLq7JdYPNHeZes6r1ekiA,http://www.youtube.com/@Vanhal11,"@DBPreacherTacticus Nicodemus probably. With no relics i think Nico is better, but Baldr relic change the situation, he tanks, heals, attacks, buffs, and his heal repeats next turn.",0,2026-08-13T09:01:09Z,2026-08-13T09:01:09Z,
YouTube,BIh3FhgM49E,41,UgwByIKG3KNcxGokxrZ4AaABAg,,False,@asherandai1000,UCfc7b7qh57ZlcIRmH8d9TyQ,http://www.youtube.com/@asherandai1000,"I have a personal dislike for Rotbone. I can acknowledge he is fantastic in his kit but… That 75% chance only ever seems to trigger when I’m facing him, and never when I’m using him. I think he hates me 😂

Edit: I also don’t think Snot deserves to be on list. His grots are just too weak and constantly flee, so they never get to build up at mid levels let alone higher levels. Combined with his abysmal pierce ratio, and honestly I think he’s trash. His only real use is if he’s your only levelled character for a particular track he can get you through the early stages without any difficulty.",1,2026-08-12T16:32:27Z,2026-08-12T16:39:02Z,1
YouTube,BIh3FhgM49E,41,UgwByIKG3KNcxGokxrZ4AaABAg.A_Q6HW_z41EA_QAzU8ygC3,UgwByIKG3KNcxGokxrZ4AaABAg,True,@DBPreacherTacticus,UCH1LnWpEBQkT8zIYIeKazlw,http://www.youtube.com/@DBPreacherTacticus,There were shouts to replace snot with typhus which is not a bad one tbh,0,2026-08-12T17:13:32Z,2026-08-12T17:13:32Z,
YouTube,BIh3FhgM49E,42,UgwSIRwiR04YsB6_r4h4AaABAg,,False,@vaultisawesome,UCi7B74IQc8-Dog9X0nVR0tg,http://www.youtube.com/@vaultisawesome,"I know I probably sound like a broken record, but Titus is always my number 1 pick in just about any mode. But for LREs, his ability to self revive and get stronger help me out a ton. There is a sweet spot where he only dies once a turn, and hes weak to ranged attacks, but he always helps me get a little further in LREs than i normally can.",12,2026-08-12T16:30:03Z,2026-08-12T16:30:03Z,2
YouTube,BIh3FhgM49E,42,UgwSIRwiR04YsB6_r4h4AaABAg.A_Q6-x0J1xmA_QArcVdJr2,UgwSIRwiR04YsB6_r4h4AaABAg,True,@DBPreacherTacticus,UCH1LnWpEBQkT8zIYIeKazlw,http://www.youtube.com/@DBPreacherTacticus,That self-revive mechanic is honestly such a lifesaver in those later waves!,4,2026-08-12T17:12:28Z,2026-08-12T17:12:28Z,
YouTube,BIh3FhgM49E,42,UgwSIRwiR04YsB6_r4h4AaABAg.A_Q6-x0J1xmA_QDYOaQmuT,UgwSIRwiR04YsB6_r4h4AaABAg,True,@vaultisawesome,UCi7B74IQc8-Dog9X0nVR0tg,http://www.youtube.com/@vaultisawesome,"It is! And if you have used enough actives you can almost guarantee he will revive. Plus i like the risk-reward of using his active. Theres been a couple of times I have used his active, killed all the melee units around me, then get wrecked by the ranged units.​@DBPreacherTacticus",3,2026-08-12T17:35:55Z,2026-08-12T17:35:55Z,
YouTube,BIh3FhgM49E,43,Ugw6e_afSSYJdbglQyd4AaABAg,,False,@dankvada4588,UCG0TcQ9u3hM4kfhWa0pENhg,http://www.youtube.com/@dankvada4588,thoughts on Cezare?? seems super strong for LRE's,1,2026-08-12T16:17:57Z,2026-08-12T16:18:04Z,3
YouTube,BIh3FhgM49E,43,Ugw6e_afSSYJdbglQyd4AaABAg.A_Q4cJTYbtAA_QAfwhFRti,Ugw6e_afSSYJdbglQyd4AaABAg,True,@DBPreacherTacticus,UCH1LnWpEBQkT8zIYIeKazlw,http://www.youtube.com/@DBPreacherTacticus,I am levelling him to d3 right now!! I can’t wait to see how he is but I haven’t tried him in an actual event yet,2,2026-08-12T17:10:52Z,2026-08-12T17:10:52Z,
YouTube,BIh3FhgM49E,43,Ugw6e_afSSYJdbglQyd4AaABAg.A_Q4cJTYbtAA_QDTJ6Vixd,Ugw6e_afSSYJdbglQyd4AaABAg,True,@DBPreacherTacticus,UCH1LnWpEBQkT8zIYIeKazlw,http://www.youtube.com/@DBPreacherTacticus,"Yep, I’m super excited to try him and pushing him up to d3",1,2026-08-12T17:35:13Z,2026-08-12T17:35:13Z,
YouTube,BIh3FhgM49E,43,Ugw6e_afSSYJdbglQyd4AaABAg.A_Q4cJTYbtAA_QEETPaWKZ,Ugw6e_afSSYJdbglQyd4AaABAg,True,@dankvada4588,UCG0TcQ9u3hM4kfhWa0pENhg,http://www.youtube.com/@dankvada4588,"@DBPreacherTacticus cool!!  im pushing diamond too, think his potential is insane. the aoe damage output, tankyness & synergy with mephiston/blood angels...and prob a future relic would reset his active. imperial rotball on steroids IMO",0,2026-08-12T17:41:56Z,2026-08-12T17:43:37Z,
YouTube,BIh3FhgM49E,44,Ugz5SGeuNx-1imbv3cN4AaABAg,,False,@fabriziopace1,UCwTkQLEFqacYNGZMfPTi1sA,http://www.youtube.com/@fabriziopace1,"You can replace Tyrant Guard with Aesoth. He protects, does not need to stay still, is better offensively and his active regenerates in 2 turns",3,2026-08-12T16:12:21Z,2026-08-12T16:12:21Z,2
YouTube,BIh3FhgM49E,44,Ugz5SGeuNx-1imbv3cN4AaABAg.A_Q3zItLy44A_Q7zQ1uZVF,Ugz5SGeuNx-1imbv3cN4AaABAg,True,@MITAKA9,UCWgsKQn-2Mu6zzVDEeynF0w,http://www.youtube.com/@MITAKA9,"Unlike Aesoth, who only gives armor, Tyrant Guard does not care about the enemy's piercing ratio. Tyrant Guard is not supposed to be on the offense anyway. Now, if you can pair the two...",1,2026-08-12T16:47:19Z,2026-08-12T16:47:19Z,
YouTube,BIh3FhgM49E,44,Ugz5SGeuNx-1imbv3cN4AaABAg.A_Q3zItLy44A_QB4VpLiAt,Ugz5SGeuNx-1imbv3cN4AaABAg,True,@DBPreacherTacticus,UCH1LnWpEBQkT8zIYIeKazlw,http://www.youtube.com/@DBPreacherTacticus,"Oh no way, tyrant is better with his flat block!  Aesoth is strong too though!",1,2026-08-12T17:14:22Z,2026-08-12T17:14:22Z,
YouTube,BIh3FhgM49E,45,UgxL2Zvslj9lhHyMukV4AaABAg,,False,@MidnightHozz,UCQYULaZw-03dyf5_yQHfbxQ,http://www.youtube.com/@MidnightHozz,"Tough to make a list like this, limiting it to 10.  I would not have Dreir in the top 10.  He looks really good on paper but I've got him at Mythic D3 with a 4/10 Saber and he still can't keep himself alive too well.  The summon logic is also wonky, preferring attacks vs # of summons for the purpose of determining the hex he lands on.  This can screw you out of 1-2 death riders more often than you might think.

The one you have missing that 100% makes my top 10 is Typhus with relic.  IMO he's a top 5 anytime he matches a scoring track because of the relic.  Once his aura gets to 3 hexes he generates 3 poxes a turn as long as your team can just kill three things.  Would literally not leave home without him.",4,2026-08-12T16:08:01Z,2026-08-12T16:08:01Z,3
YouTube,BIh3FhgM49E,45,UgxL2Zvslj9lhHyMukV4AaABAg.A_Q3UbcVz3WA_Q6fOiJ7D7,UgxL2Zvslj9lhHyMukV4AaABAg,True,@asherandai1000,UCfc7b7qh57ZlcIRmH8d9TyQ,http://www.youtube.com/@asherandai1000,"I’ve had Drier run into the only space where he could summon zero Riders, or into spaces where he could only summon one rider. Sometimes even for no apparent reason (no high ground or buffs or any reason I can see for him to go there).",1,2026-08-12T16:35:50Z,2026-08-12T16:35:50Z,
YouTube,BIh3FhgM49E,45,UgxL2Zvslj9lhHyMukV4AaABAg.A_Q3UbcVz3WA_QPQPQl4m7,UgxL2Zvslj9lhHyMukV4AaABAg,True,@DBPreacherTacticus,UCH1LnWpEBQkT8zIYIeKazlw,http://www.youtube.com/@DBPreacherTacticus,Yeah typhus and tan gi’da.  I think I’ll make a follow up video next week to discuss that,0,2026-08-12T19:19:41Z,2026-08-12T19:19:41Z,
YouTube,BIh3FhgM49E,45,UgxL2Zvslj9lhHyMukV4AaABAg.A_Q3UbcVz3WA_QPVK7U41W,UgxL2Zvslj9lhHyMukV4AaABAg,True,@DBPreacherTacticus,UCH1LnWpEBQkT8zIYIeKazlw,http://www.youtube.com/@DBPreacherTacticus,I also haven’t actually played typhus in the recent legendary event so kinda forgot his relic ability…,0,2026-08-12T19:20:21Z,2026-08-12T19:20:21Z,
YouTube,BIh3FhgM49E,46,UgxnMVBLFJMa0m_ZhJV4AaABAg,,False,@jaycampbell1947,UCs1ka_8rE20eVksCM68pCgQ,http://www.youtube.com/@jaycampbell1947,"Cannot tell you how often the auto hitters have done well for me like Angrax, Jaeger, Forcas...",3,2026-08-12T15:30:29Z,2026-08-12T15:30:29Z,3
YouTube,BIh3FhgM49E,46,UgxnMVBLFJMa0m_ZhJV4AaABAg.A_Q-BitXSoOA_QAwR0YGr2,UgxnMVBLFJMa0m_ZhJV4AaABAg,True,@DBPreacherTacticus,UCH1LnWpEBQkT8zIYIeKazlw,http://www.youtube.com/@DBPreacherTacticus,"Yeah they are up there, but who would you change them for ?",0,2026-08-12T17:13:07Z,2026-08-12T17:13:07Z,
YouTube,BIh3FhgM49E,46,UgxnMVBLFJMa0m_ZhJV4AaABAg.A_Q-BitXSoOA_Qk0FE-r6v,UgxnMVBLFJMa0m_ZhJV4AaABAg,True,@gustavotriqui,UCHio9HNdulVHt3jgIhDrvPA,http://www.youtube.com/@gustavotriqui,​@DBPreacherTacticus Dreir.,0,2026-08-12T22:28:21Z,2026-08-12T22:28:21Z,
YouTube,BIh3FhgM49E,46,UgxnMVBLFJMa0m_ZhJV4AaABAg.A_Q-BitXSoOA_Rs8qFSPZ-,UgxnMVBLFJMa0m_ZhJV4AaABAg,True,@UnderChromey,UCukyXdho4ABZbAF9VQcshIg,http://www.youtube.com/@UnderChromey,"​​​@gustavotriqui Dreir is definitely above at least Angrax imo. Angrax is great early on where he can be sent out alone to sit next to a spawn point and can potentially defeat most of a map all by himself, but he reaches a point where he just can't do enough damage like that and you need to keep him back with everyone else. Once he hits that point his usefulness drops a lot as enemies aren't going to be moving past him as much. Dreir can go higher level while retaining good use.",0,2026-08-13T08:58:40Z,2026-08-13T09:00:56Z,
YouTube,BIh3FhgM49E,47,UgwPDg9Nc-FhC2VSpup4AaABAg,,False,@jwb590,UCFIrtX70qzgH1PFmM6z411g,http://www.youtube.com/@jwb590,"Typhus with his relic deserves a spot for the tracks he fills and Cezare could make it on a future list. Abaddon outclasses Maladus for survival in nearly every way though. More movement, similar survivability with a potential active heal. His passive makes chaos allies hit way harder (ahem, Toth), and with his relic he’s hitting 3-4 enemies per turn + ranged attack when needed.",3,2026-08-12T15:23:37Z,2026-08-12T15:23:37Z,2
YouTube,BIh3FhgM49E,47,UgwPDg9Nc-FhC2VSpup4AaABAg.A_PzPLpjlYJA_QB0Y23nIQ,UgwPDg9Nc-FhC2VSpup4AaABAg,True,@DBPreacherTacticus,UCH1LnWpEBQkT8zIYIeKazlw,http://www.youtube.com/@DBPreacherTacticus,It’s a solid shout to replace typhus with snotflogga,0,2026-08-12T17:13:49Z,2026-08-12T17:13:49Z,
YouTube,BIh3FhgM49E,47,UgwPDg9Nc-FhC2VSpup4AaABAg.A_PzPLpjlYJA_QlKJtzMXs,UgwPDg9Nc-FhC2VSpup4AaABAg,True,@gustavotriqui,UCHio9HNdulVHt3jgIhDrvPA,http://www.youtube.com/@gustavotriqui,"I agree that he is great and I value him over Maladus because of the buff he gives.

But it's not true that they are similarly tough. I have both of them at D3 level 50 and mythic, so exactly the same level.  Maladus has 11.5k health and 3.3k armor (which goes up with each hit)  and  Abbadon's has 9.5k health and 2.4k armor. Even with the potential additional 6k health, a thousand+ armor is a huge difference.",1,2026-08-12T22:39:50Z,2026-08-12T22:39:50Z,
YouTube,BIh3FhgM49E,48,UgwSxmi5nFb8eecXkl14AaABAg,,False,@RussellGraham-y9e,UCtIfUOks06P_RK4eFQg3n-A,http://www.youtube.com/@RussellGraham-y9e,Cannot understate how good the contagions of Nurgle trait is with Maladus next to rotbone. -40% armor at range 3 is a huge de-buff.,31,2026-08-12T15:12:57Z,2026-08-12T15:12:57Z,3
YouTube,BIh3FhgM49E,48,UgwSxmi5nFb8eecXkl14AaABAg.A_PyBDQMXqqA_QAtZ2G7hQ,UgwSxmi5nFb8eecXkl14AaABAg,True,@DBPreacherTacticus,UCH1LnWpEBQkT8zIYIeKazlw,http://www.youtube.com/@DBPreacherTacticus,Absolutely!!,1,2026-08-12T17:12:44Z,2026-08-12T17:12:44Z,
YouTube,BIh3FhgM49E,48,UgwSxmi5nFb8eecXkl14AaABAg.A_PyBDQMXqqA_QpaH_Hpbj,UgwSxmi5nFb8eecXkl14AaABAg,True,@user-hm7gg9dp5x,UCndbzGeE6EsZZ5gI9SAhycw,http://www.youtube.com/@user-hm7gg9dp5x,I haven't really invested in these guys. I probably need to change that.,0,2026-08-12T23:17:06Z,2026-08-12T23:17:06Z,
YouTube,BIh3FhgM49E,48,UgwSxmi5nFb8eecXkl14AaABAg.A_PyBDQMXqqA_RkmnuY-8m,UgwSxmi5nFb8eecXkl14AaABAg,True,@misslevapor,UChmVoKjEOIOzqrHtYZA6zng,http://www.youtube.com/@misslevapor,@user-hm7gg9dp5xmy death guard was the second strongest factions after my ultramarines . The constant free shards for Maludus made me push for rotbone plus rot is like the only chaos healer so might as well level him as well,0,2026-08-13T07:54:21Z,2026-08-13T07:54:21Z,
YouTube,BIh3FhgM49E,49,UgzO5K-Sv2UtJoHMeOB4AaABAg,,False,@labadouille,UC9UXU_T8sJshwF21hF_XwOg,http://www.youtube.com/@labadouille,"How Typhus(with relic) didn't make it ?
He is a better Snotflogga !",2,2026-08-12T14:48:14Z,2026-08-12T14:48:14Z,2
YouTube,BIh3FhgM49E,49,UgzO5K-Sv2UtJoHMeOB4AaABAg.A_PvMIBrHoCA_PvkcuyO7G,UgzO5K-Sv2UtJoHMeOB4AaABAg,True,@DBPreacherTacticus,UCH1LnWpEBQkT8zIYIeKazlw,http://www.youtube.com/@DBPreacherTacticus,I can’t really argue with that honestly.  The regeneration of grots is what gives him an edge but I really like tan gida in that slot too,2,2026-08-12T14:51:42Z,2026-08-12T14:51:42Z,
YouTube,BIh3FhgM49E,49,UgzO5K-Sv2UtJoHMeOB4AaABAg.A_PvMIBrHoCA_SsVVH_2Dv,UgzO5K-Sv2UtJoHMeOB4AaABAg,True,@labadouille,UC9UXU_T8sJshwF21hF_XwOg,http://www.youtube.com/@labadouille,​@DBPreacherTacticusthe grots are multiplaying but the poxwalker as well and there stats are just super high they got as much health as a gold 1 Snotflogga and if maxed 10k dmg !,0,2026-08-13T18:21:00Z,2026-08-13T18:21:00Z,
YouTube,BIh3FhgM49E,50,UgzrbDiwyS7zvO4hysR4AaABAg,,False,@billybigbone,UCY8onIxRHArGctZv4U-tCqQ,http://www.youtube.com/@billybigbone,I'd take out the guy you put at number 8 and put Titus in there. He can solo at difficulties above his weight class and you don't need to babysit him with his self revive. Only need smart positioning against ranged enemies,1,2026-08-12T14:35:22Z,2026-08-12T14:35:22Z,2
YouTube,BIh3FhgM49E,50,UgzrbDiwyS7zvO4hysR4AaABAg.A_Ptt1c9d6PA_PvfrBtRE6,UgzrbDiwyS7zvO4hysR4AaABAg,True,@DBPreacherTacticus,UCH1LnWpEBQkT8zIYIeKazlw,http://www.youtube.com/@DBPreacherTacticus,It’s a solid call!,0,2026-08-12T14:51:03Z,2026-08-12T14:51:03Z,
YouTube,BIh3FhgM49E,50,UgzrbDiwyS7zvO4hysR4AaABAg.A_Ptt1c9d6PA_Q3jZN1w6j,UgzrbDiwyS7zvO4hysR4AaABAg,True,@MidnightHozz,UCQYULaZw-03dyf5_yQHfbxQ,http://www.youtube.com/@MidnightHozz,This is a good call and I can't believe I forgot him.  He has to make a top 10 list simply by virtue of his ability to solo carry in the hands of a master.  There's an old Unappreciator video out there of an S1 Titus soloing through stage 9 or something wild like that.,0,2026-08-12T16:10:12Z,2026-08-12T16:10:12Z,
YouTube,BIh3FhgM49E,51,UgxmyrLhnfNU2CLrCAx4AaABAg,,False,@official_kden,UCCbj5zIXOM-sfNTXqQR1f2w,http://www.youtube.com/@official_kden,"just before watching the vid, because i thought about it myself...

in no particular order
-ReVas(with relic)
-Typhus(with relic)
-Aleph0
-Rotbone
-Maladus
-Kariyan
-Jaeger
-Abaddon (with relic)
-TanGida
-Gulgortz

honorable mentions:
-Anuphet(with relic)
-Snotdaddy
-Kharn
-Dreir
-Sho
-Lucien
-Psykergang(Abraxas/Archi/Ahriman)
-Cezare?
-Isabella",3,2026-08-12T14:28:03Z,2026-08-12T14:32:01Z,2
YouTube,BIh3FhgM49E,51,UgxmyrLhnfNU2CLrCAx4AaABAg.A_Pt2TKW_BkA_PtMed7Jnf,UgxmyrLhnfNU2CLrCAx4AaABAg,True,@official_kden,UCCbj5zIXOM-sfNTXqQR1f2w,http://www.youtube.com/@official_kden,fk i forgot Tyrant Daddy,0,2026-08-12T14:30:49Z,2026-08-12T14:30:57Z,
YouTube,BIh3FhgM49E,51,UgxmyrLhnfNU2CLrCAx4AaABAg.A_Pt2TKW_BkA_PteiVRFCI,UgxmyrLhnfNU2CLrCAx4AaABAg,True,@DBPreacherTacticus,UCH1LnWpEBQkT8zIYIeKazlw,http://www.youtube.com/@DBPreacherTacticus,"It’s a great list.  I think out of all of them, tan gida was really the closest for me and I am still wondering how I ended up without him.  I think kariyan and him are equal 10th",0,2026-08-12T14:33:25Z,2026-08-12T14:33:25Z,
YouTube,BIh3FhgM49E,52,Ugxk5nobf1MeKab6GqF4AaABAg,,False,@55chuckchuck,UCFMJmod_G361txC7GFeta8w,http://www.youtube.com/@55chuckchuck,Aah i was semi right :),0,2026-08-12T14:25:07Z,2026-08-12T14:25:07Z,1
YouTube,BIh3FhgM49E,52,Ugxk5nobf1MeKab6GqF4AaABAg.A_PshsG-2HIA_Psozy2X76,Ugxk5nobf1MeKab6GqF4AaABAg,True,@DBPreacherTacticus,UCH1LnWpEBQkT8zIYIeKazlw,http://www.youtube.com/@DBPreacherTacticus,That’s the best amount of right ^^,1,2026-08-12T14:26:05Z,2026-08-12T14:26:05Z,
